Building,2022-01-01 00:00:00,2022-02-01 00:00:00,2022-03-01 00:00:00,2022-04-01 00:00:00,2022-05-01 00:00:00,2022-06-01 00:00:00,2022-07-01 00:00:00,2022-08-01 00:00:00,2022-09-01 00:00:00,2022-10-01 00:00:00,2022-11-01 00:00:00,2022-12-01 00:00:00,2023-01-01 00:00:00,2023-02-01 00:00:00,2023-03-01 00:00:00,2023-04-01 00:00:00,2023-05-01 00:00:00,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-08-01 00:00:00,2023-09-01 00:00:00,2023-10-01 00:00:00,2023-11-01 00:00:00,2023-12-01 00:00:00,2024-01-01 00:00:00,2024-02-01 00:00:00,2024-03-01 00:00:00,2024-04-01 00:00:00,2024-05-01 00:00:00,2024-06-01 00:00:00,2024-07-01 00:00:00,2024-08-01 00:00:00,2024-09-01 00:00:00,2024-10-01 00:00:00,2024-11-01 00:00:00,2024-12-01 00:00:00,2025-01-01 00:00:00,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-04-01 00:00:00,2025-05-01 00:00:00
,1097.0,1922.0,4561.0,4073.0,6146.0,5507.0,5994.0,6519.0,6049.0,5791.01611328125,2704.18408203125,1239.48,1232.07,2128.73,4511.05,3862.99,5483.36,4942.51,5559.64,6176.54,5325.01,5188.09,2821.92,1433.93,1273.63,2566.16,4906.26,4824.54,6291.3,4892.92,4798.34,6367.7,5343.04,5656.03,5542.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,2051.0,3937.0,9755.0,8807.0,13168.0,10781.0,11735.0,13148.0,12359.0,13495.591796875,5144.087890625,2785.73,2350.94,4111.39,9619.64,9035.96,12181.07,10034.32,11566.5,14350.1,14362.19,14618.05,5787.49,2579.04,2394.27,5843.7,11806.77,12741.49,17714.72,12967.9,12882.88,17877.41,15117.31,16139.71,14171.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,817.0,1087.0,1727.0,1544.0,1943.0,1621.0,1430.0,1979.0,1799.0,1929.6529541015625,1092.095947265625,873.04,836.68,1066.0,1716.74,1689.04,2003.63,1537.31,1855.32,1952.6,1936.75,1680.83,1062.16,918.82,848.74,1120.26,1815.98,1799.63,2298.3,1679.98,1780.42,2094.51,1870.64,1970.42,1389.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,334.0,862.0,1304.0,2239.0,3572.0,5072.0,5493.0,4644.0,3836.0,3390.10205078125,1307.6920166015625,725.13,477.24,2129.36,2943.52,3130.5,3287.54,4051.8,4149.96,5122.22,3624.89,2842.4,1855.06,1004.66,466.65,1816.1,2902.74,2832.06,4259.35,4517.52,4011.02,3644.62,3554.22,3712.1,3158.6666666666665,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,3805.0,11273.0,19294.0,19397.0,22787.0,23779.0,23852.0,22507.0,20914.0,19565.18359375,9264.255859375,4644.22,4726.78,9105.28,15732.99,14597.5,16376.83,19172.86,22311.42,22585.86,18804.74,18415.1,9639.3,4420.1,4614.91,10923.9,16527.23,17353.98,21156.1,18602.37,19674.5,20021.5,16702.85,16254.59,14171.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,2228.0,4469.0,7203.0,8068.0,11680.0,13407.0,15279.0,13723.0,12333.0,11610.8720703125,5551.97607421875,3458.25,1593.45,2903.34,4715.38,6676.82,9078.7,11874.22,11870.96,13832.7,10722.9,9261.73,5542.34,3301.22,2496.05,3552.5,7981.86,10154.94,15306.54,13436.21,13534.06,15239.82,12346.75,11928.54,14171.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,997.0,2336.0,5395.0,4883.0,6218.0,5503.0,5851.0,6189.0,5900.0,5936.9482421875,2666.419921875,1406.83,1280.6,2269.87,5225.41,4852.54,6060.89,5026.92,5738.19,6281.14,5834.82,5786.88,2161.58,1171.14,1171.38,2741.2,5400.37,5327.37,6379.92,5448.05,5743.62,7080.9,6134.72,6291.78,8271.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,7888.0,10708.0,28855.0,33523.0,50061.0,58893.0,71137.0,63862.0,55597.0,49720.57421875,18997.50390625,10992.13,8262.91,11272.7,26624.26,28869.38,39459.33,42588.16,47153.41,50918.4,40298.75,36436.48,16100.1,6808.58,8767.49,17807.62,21448.45,33501.87,52964.693333333336,45186.56,48414.549999999996,48972.29,41298.94666666667,16006.826666666666,44998.342000000004,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,480.0,1000.0,4134.0,4061.0,6291.0,4566.0,5149.0,6454.0,5718.0,6108.92822265625,1845.9840087890625,537.41,506.75,1442.18,5120.64,5170.72,6916.86,5383.62,5879.36,7692.61,7248.0,7264.19,2127.2,678.4,783.74,2254.85,3611.17,4813.19,6482.093333333333,4872.86,4509.7733333333335,6441.166666666667,5247.686666666667,6124.806666666666,8271.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,3791.0,5154.0,10894.0,11501.0,13571.0,13298.0,15702.0,15551.0,15012.0,14597.6318359375,6985.72802734375,3587.33,3642.05,7028.74,12851.14,12686.91,15696.13,16030.85,18342.66,20503.04,16222.59,16640.0,8251.84,3873.92,3859.58,7431.68,9100.03,11071.263333333334,14905.643333333333,12394.166666666666,12941.096666666666,14073.449999999999,11749.590000000002,6471.936666666666,14171.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,1178.0,1542.0,2376.0,3909.0,8254.0,12910.0,14293.0,11514.0,8574.0,8234.431640625,1659.64794921875,1447.9,880.13,2011.17,4686.02,6013.34,9211.81,11803.87,11683.01,10888.51,8049.54,7136.83,2864.45,1024.51,984.32,2028.42,2832.96,7185.003333333334,11258.970000000001,10293.470000000001,11079.75,9686.726666666667,8729.763333333334,8044.599999999999,8271.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,59.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.6159999966621399,5.5920000076293945,90.65,113.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044758829778453774,0.05146084739000076,0.07367999594353916,120.86073381199935,26.51522989413303,0.03808587877911501,575.6513333333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,5766.0,11073.0,15248.0,13788.0,15609.0,13494.0,14055.0,14753.0,14818.0,14663.984375,7557.50390625,4031.82,6130.85,11376.0,13540.05,12600.0,13880.5,12563.41,12445.3,14028.13,12521.2,12996.53,6837.95,3351.14,6105.09,9913.76,12009.73,10762.14,12344.58,10984.58,10990.4,12206.98,11621.82,11855.87,14171.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,1271.0,1817.0,2101.0,2038.0,3322.0,3541.0,4685.0,3230.0,2359.0,2429.58203125,1733.865966796875,1257.75,1671.29,2278.49,2604.02,2478.67,2909.01,3584.48,3529.6,3296.52,2968.41,2841.09,2031.66,1066.29,1724.14,2199.8,2655.89,3065.27,2969.71,3619.88,3624.93,3229.14,2463.71,2513.23,3158.6666666666665,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,90.0,194.0,444.0,800.0,1315.0,1441.0,1669.0,1528.0,1479.0,1174.7449951171875,261.7869873046875,121.47,113.19,296.24,474.92,852.23,1121.26,1441.61,1559.16,1804.78,1287.0,813.13,299.41,116.7,125.43,437.57,864.12,1205.49,2137.1,1562.22,1485.75,2082.68,1596.13,1696.93,1389.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,7179.0,9211.0,8625.0,18167.0,26187.0,31936.0,34108.0,30856.0,28835.0,25643.583984375,8955.83984375,6289.89,4239.86,5323.23,9665.98,16773.39,17980.22,19002.21,23700.7,23661.76,17672.32,15625.28,12133.98,6762.91,5810.56,9578.02,13212.0,16252.22,23499.39,20803.71,22504.48,21880.96,20151.94,17382.21,14171.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,2481.0,3632.0,4163.0,6037.0,11093.0,13358.0,15478.0,12132.0,10650.0,9144.8876953125,2970.10400390625,2985.41,1557.82,2075.63,5036.16,7603.42,11110.74,11957.7,13989.02,13671.44,10519.2,8730.67,4750.69,2641.47,1607.98,2633.36,6766.88,9485.25,14049.49,13080.35,13987.28,13854.29,11344.43,10622.5,14171.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,1022.0,2122.0,3487.0,2894.0,3814.0,3097.0,3298.0,3899.0,3552.0,3770.236083984375,1894.0240478515625,634.51,1044.12,2202.24,3417.86,3323.54,4356.3,3813.28,3795.67,4419.26,4029.14,3844.07,1902.36,853.66,1538.5,2317.25,3089.74,2897.08,3622.78,2665.87,2411.34,3434.9,2983.26,3237.03,3158.6666666666665,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
11557 ft^2,51049.0,44726.0,46945.0,39120.0,35233.0,31532.0,30061.0,27768.0,26843.0,28339.455078125,28904.703125,27498.24,27374.34,27105.79,26575.87,25829.12,28214.27,33819.14,28910.34,2049.54,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4647.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,48691.0,42703.0,44905.0,37455.0,33853.0,30307.0,28926.0,26687.0,25798.0,27289.599609375,27675.904296875,26362.37,26263.3,25930.75,25491.46,24742.14,27060.99,32486.91,27905.28,66282.24,66667.52,9236.74,57678.85,369739.01,85172.73,83985.92,69996.03,64796.41,71891.71,65693.95,68380.41,64479.74,58550.53,75774.21,105640.84066666667,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,33610.0,26787.0,21192.0,10658.0,381.0,324.0,314.0,316.0,327.0,339.64801025390625,7199.16796875,6475.49,1389.57,1704.22,322.91,313.63,3107.1,723.84,329.41,349.22,574.85,85.63,310.14,291.81,18410.53,20910.27,9105.54,4504.86,7470.37,4780.13,5284.51,2352.96,311.33,1528.9,5542.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,6702.0,6370.0,7493.0,7074.0,6724.0,7661.0,6399.0,6642.0,5968.0,5815.13623046875,6255.9677734375,5901.73,6234.37,5884.48,5638.21,5934.56,5886.14,6237.34,4626.43,4371.33,4842.11,1898.5,5425.7,3386.3,2188.0,3968.06,4333.98,4660.51,4229.66,4080.0,4789.73,3994.66,4409.63,1089.47,5542.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,6732.0,6325.0,7096.0,6854.0,7277.0,4258.0,6452.0,2370.0,3609.0,5426.240234375,3430.7041015625,2869.98,3043.26,2990.43,3235.89,2353.01,3025.22,6216.8,6353.34,15106.1,11858.85,3551.66,5419.52,2696.03,2213.41,4880.93,5713.31,6296.06,9306.78,8630.21,9907.65,9728.26,8942.85,2189.73,8271.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,14440.185696001365,14470.675834497866,16071.718403481944,15639.384502193994,17297.836697433868,17411.43550563202,18119.82233607142,18250.67738913268,17434.214121949844,17299.316519712585,15731.859988758042,14746.155646185223,15243.503731628349,16192.68011978996,18065.33719214297,17493.904249179526,19165.46193445499,19046.24826625301,19821.290374650493,20893.6223716527,19657.068565196576,19475.0298948693,18134.72583657025,18214.62636478222,17637.070773711752,18265.094354495028,19275.166427990163,19555.46279979168,21832.413669532005,20561.96303476863,21611.04767648516,22191.360502496023,21125.35767802932,17146.509686751077,73509.3251,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
pending Janitza,160624.0,192054.0,194137.0,198909.0,204295.0,209479.0,214479.0,220976.0,226185.0,231829.0,237411.0,242511.0,248404.0,253504.0,259359.0,264881.0,270225.0,275235.0,280782.0,286232.0,291432.0,296764.0,301626.0,306626.0,309000.0,316294.0,321828.0,326928.0,332272.0,337282.0,342282.0,347282.0,352282.0,362793.6666666667,274935.6666666667,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
Desigo - make report,234063.0,243494.0,254244.0,260643.0,264274.0,267556.0,270947.0,273297.0,276917.0,280522.0,290405.0,299746.0,313750.0,326282.0,338987.0,345096.0,352148.0,355062.0,358114.0,361120.0,366891.0,372227.0,377829.0,386709.0,395411.0,405869.0,410457.0,415463.0,418634.0,421239.0,424716.0,426867.0,430966.0,437529.0,274935.6666666667,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,205201.0,216101.0,227876.0,234450.0,240427.0,242925.0,245187.0,248477.0,251635.0,257859.0,267751.0,278434.0,294985.0,314695.0,325026.0,330578.0,334609.0,338262.0,341888.0,345346.0,350494.0,357739.0,363353.0,372382.0,380896.0,390823.0,396960.0,401750.0,404558.0,405784.0,408898.0,412053.0,415475.0,420594.0,274935.6666666667,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
Building future uncertain,182906.0,183477.0,184203.0,185695.0,187639.0,189777.0,192622.0,194964.0,196744.0,198186.0,198848.0,199200.0,200256.0,200861.0,201824.16,203282.0,204582.0,207282.0,210420.0,212700.0,214400.0,214695.0,215407.0,215757.0,216107.0,216757.0,217598.0,218990.0,220219.0,222919.0,226000.0,226947.0,228547.0,230258.0,177331.174,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
Building future uncertain,124781.0,125172.0,125559.0,126870.0,128405.0,130093.0,132885.0,134841.0,136693.0,138162.0,138610.0,139000.0,139395.0,139805.0,140693.56,142107.0,143407.0,145907.0,149114.0,152000.0,153700.0,154254.0,155051.0,155401.0,155751.0,156401.0,157532.0,159469.0,161349.0,163849.0,166300.0,168561.0,170261.0,172160.94,177331.174,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
emailed by Nigel,135705.0,135745.0,135923.0,136249.0,136705.0,137050.0,137443.0,137793.0,138387.0,138888.0,139195.0,139210.0,139777.6,140036.6,140336.6,140699.4,141120.7,141520.7,142027.8,142427.8,142837.8,143244.8,143575.3,143775.3,143975.3,144395.5,144766.7,145118.0,145577.9,145878.0,146384.7,146796.8,147193.8,147534.7,177331.174,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
awaiting demo,412224.0,412481.0,413122.0,414142.0,415547.0,416900.0,418400.0,420530.0,421930.0,423158.0,423550.0,423803.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0,424203.0
awaiting demo,313041.0,314274.0,315718.0,317697.0,320178.0,322500.0,326734.0,330147.0,332490.0,334855.0,336855.0,262132.0,264550.0,265568.0,267379.0,269390.0,272350.0,275450.0,279195.0,282695.0,285234.0,287845.0,263147.0,265147.0,266000.0,267077.0,269159.0,271316.0,275081.0,277997.0,281848.0,285301.0,287913.0,290418.0,274935.6666666667,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
awaiting demo,26.79,27.39,28.08,29.41,31.12,33.0,35.64,37.81,39.56,41.4,42.48,43.0,43.78,44.34,45.46,46.74,48.53,50.35,53.03,56.0,56.98,58.69,60.15,61.0,61.8,62.5,63.86,65.33,67.78,69.24,71.07,73.0,74.0,75.19,575.6513333333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,282.11,283.38,285.09,287.05,289.48,293.61,298.09,302.09,305.32,307.49,308.45,309.58,309.98,310.53,311.82,314.11,316.74,319.46,322.7,325.46,327.42,329.12,329.97,330.57000000000005,331.0,331.24,331.63,332.0,332.0,332.0,337.35,342.14,345.8,349.39,575.6513333333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,42457.0,42643.0,42856.0,43084.0,43285.0,43504.0,43799.0,44004.0,44245.0,44489.0,44713.0,44927.0,45118.0,45328.0,45578.0,45839.0,46142.0,46297.0,46762.0,47331.0,47931.0,48482.0,48993.0,49193.0,49393.0,50776.0,51311.0,51909.0,52551.0,52701.0,53659.0,54252.0,54850.0,55670.0,67024.342,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,157.57,158.28,158.91,159.77,160.74,162.0,162.55,163.55,164.43,165.41,165.94,166.78,167.22,167.73,168.44,169.18,170.26,171.12,171.95,172.75,173.51,174.33,174.93,175.6,175.6,175.7,175.8,176.0,176.0,177.0,177.92,180.13,182.0,183.6,575.6513333333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,452571.0,453813.0,455184.0,457331.0,459964.0,463658.0,467993.0,471245.0,474121.0,476925.0,478198.8,479960.0,480927.66,481715.19,483637.0,486041.0,489081.0,492388.0,496082.0,499747.0,502410.0,504615.0,506558.0,508258.0,509511.0,510718.0,513031.0,515722.0,519029.0,522729.0,525870.0,529356.0,531321.0,427442.0,274935.6666666667,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,489232.0,490201.0,491416.0,493049.0,495077.0,498448.0,501532.0,504208.0,506817.0,508685.0,509958.8,511033.0,511792.0,512771.0,514582.0,516778.0,519496.0,521986.0,524644.0,527553.0,529851.0,531606.0,532892.0,533892.0,534477.0,535503.0,536995.0,538832.0,541322.0,544000.0,547000.0,549581.0,552199.0,427442.0,274935.6666666667,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,12230.0,12306.0,12384.0,12492.0,12852.0,13280.0,13777.0,14220.0,14363.0,14577.0,14698.0,14771.0,14800.0,15001.0,15166.8,15285.0,15585.0,16000.0,16604.0,17251.0,17941.0,18468.0,18735.0,18878.0,18970.7,19152.5,19335.0,19654.0,21496.0,21496.0,21636.5,22000.0,22700.0,22959.0,23508.008666666665,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,8682.0,8868.0,9065.0,9197.0,9444.0,9879.0,10351.0,10638.0,10868.0,11126.0,11345.0,11478.0,11640.0,11786.0,11996.6,12130.8,12413.0,12742.0,13172.0,13612.0,13881.0,14083.0,14247.0,14410.0,14545.6,14703.6,14864.0,15039.9,15553.0,16247.8,17043.3,17747.9,18325.0,18714.0,14171.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
UniFlats 2025,69350.0,69350.0,69489.0,69640.0,69698.0,69760.0,69810.0,69820.0,69830.0,69835.0,69835.0,69836.0,69836.0,70336.0,71336.0,71346.0,71356.0,71366.0,71376.0,71386.0,71396.0,71406.0,71406.0,71406.0,71406.0,71406.0,71500.0,73017.0,73027.0,73037.0,73047.0,73057.0,73568.0,70029.28,105640.84066666667,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,513.97,515.92,518.34,523.38,529.41,537.69,546.63,554.31,560.89,565.49,566.97,568.84,569.4,570.1,572.37,575.83,582.17,589.51,596.3,605.12,612.08,615.88,616.76,617.36,618.21,619.55,623.19,629.0,637.0,643.0,653.45,661.88,669.0,676.43,575.6513333333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,476.78,478.88,481.53,485.64,490.21,496.71,504.32,510.62,516.33,521.38,524.06,526.8,528.58,530.36,532.91,536.98,541.98,546.63,552.26,558.46,563.78,568.13,571.65,573.25,576.15,578.35,581.51,585.0,590.0,595.0,599.96,605.37,610.0,615.06,575.6513333333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
10.81.172.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.48,159.1,163.5,169.38,174.0,178.0,184.0,189.0,193.84,196.1,197.0,198.72,200.3,203.9,208.409,214.0,219.0,225.0,233.0,237.0,242.284,244.954,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
admin/admin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47811.03,50413.84,54965.9,59885.85,65630.0,69940.0,75143.0,79479.0,84131.56,87164.0,89799.0,91316.67,93240.9,95959.8,98817.548,102025.0,107747.0,113466.0,120213.0,123766.0,128828.0,131389.522,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20028.59,21604.13,22042.0,23024.77,24150.0,25017.0,26211.0,27604.0,28811.79,29472.0,30232.0,30715.1,31392.0,32282.0,33079.665,34217.0,35083.0,35997.0,36974.0,37525.0,38319.0,38883.026,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44917.23,48686.13,53493.0,60046.06,66945.0,73245.0,81047.0,88104.0,93233.78,95204.9,97063.0,98419.06,100293.0,104064.0,109030.967,117251.0,124002.0,130866.0,140747.0,146218.0,152290.0,154436.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99556.24,103007.32,107686.0,115469.5,125508.0,134859.0,146229.0,154216.0,160629.51,163374.0,165443.0,166682.6,168708.0,173856.0,179814.035,191487.0,202251.0,212648.0,227094.0,234456.0,242921.0,246168.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13531.34,14260.57,15382.0,16949.01,20076.0,22155.0,25049.0,28052.0,30336.49,31624.3,32951.0,33507.0,34534.0,35070.0,35706.35,36973.0,38254.0,40315.0,42839.0,44269.0,46219.0,47950.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17604.67,18351.49,19324.0,20897.9,22660.0,23932.0,25824.0,27028.0,28021.65,28374.3,28576.0,28701.0,29147.0,30595.0,32215.572,35212.0,37376.0,39710.0,42867.0,44651.0,46507.0,46985.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.11,613.66,663.0,717.18,769.0,811.0,863.0,916.0,967.29,991.1,1000.0,1002.0,1030.0,1088.0,1140.241,1196.0,1245.0,1295.0,1365.0,1404.0,1458.0,1482.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.39,1169.0,1246.0,1335.0,1413.0,1481.0,1563.0,1645.0,1726.25,1782.3,1837.0,1870.0,1939.0,2042.0,2130.916,2226.0,2301.0,2376.0,2485.0,2547.0,2631.0,2685.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13821.84,14212.58,15075.0,16430.0,18502.0,20426.0,23418.0,25855.0,27668.94,28949.8,29273.0,29426.0,29737.0,30548.0,31726.378,34208.0,35889.0,38940.0,43770.0,46587.0,48669.0,49127.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25061.14,26886.94,30686.0,34774.0,39382.0,42744.0,47814.0,51865.0,54644.57,55263.1,55416.0,55467.0,55602.0,56620.0,57824.665,61380.0,64930.0,70073.0,74061.0,75532.0,77300.0,77544.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23060.03,23881.86,24892.0,27615.0,31996.0,36022.0,42096.0,45531.0,47860.52,48347.4,48612.0,48787.0,49217.0,51762.0,55822.598,62355.0,67494.0,72350.0,77665.0,80779.0,83741.0,84646.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33837.06,35859.14,38848.0,43958.0,51483.0,56975.0,63977.0,69291.0,73754.59,75155.0,75534.0,75750.0,76185.0,77551.0,80251.543,85925.0,90504.0,94922.0,100393.0,103604.0,107356.0,107989.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,5614.1,6159.0,6775.0,7453.0,7953.0,8526.0,9078.0,9615.15,9899.5,10144.0,10302.0,10604.0,11085.0,11550.089,12121.0,12664.0,13136.0,13811.0,14191.0,14681.0,15023.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3378.26,3660.62,3938.0,4249.0,4550.0,4751.0,4994.0,5261.0,5529.6,5749.9,5966.0,6098.0,6311.0,6639.0,6897.574,7176.0,7403.0,7640.0,7975.0,8176.0,8450.0,8632.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.82,2187.87,2335.0,2523.0,2680.0,2815.0,2966.0,3213.0,3489.56,3583.5,3654.0,3699.0,3797.0,3971.0,4144.103,4337.0,4478.0,4613.0,4851.0,4981.0,5162.0,5309.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6648.07,7173.9,7698.0,8362.0,9036.0,9494.0,10052.0,10594.0,11157.4,11494.19,11875.0,12143.0,12513.0,13009.0,13530.048,14052.0,14476.0,14912.0,15503.0,15836.0,16327.0,16618.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4189.54,4493.81,4822.0,5172.0,5516.0,5799.0,6164.0,6535.0,6897.13,7171.9,7463.0,7644.0,7897.0,8247.0,8564.487,8933.0,9258.0,9585.0,10037.0,10321.0,10716.0,10872.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,14440.185696001365,14470.675834497866,16071.718403481944,15639.384502193994,17297.836697433868,17411.43550563202,18119.82233607142,18250.67738913268,17434.214121949844,17299.316519712585,15731.859988758042,14746.155646185223,15243.503731628349,16192.68011978996,18065.33719214297,17493.904249179526,19165.46193445499,19046.24826625301,19821.290374650493,20893.6223716527,19657.068565196576,19475.0298948693,18134.72583657025,18214.62636478222,17637.070773711752,18265.094354495028,19275.166427990163,19555.46279979168,21832.413669532005,20561.96303476863,21611.04767648516,22191.360502496023,21125.35767802932,17146.509686751077,73509.3251,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,14440.185696001365,14470.675834497866,16071.718403481944,15639.384502193994,17297.836697433868,17411.43550563202,18119.82233607142,18250.67738913268,17434.214121949844,17299.316519712585,15731.859988758042,14746.155646185223,15243.503731628349,16192.68011978996,18065.33719214297,17493.904249179526,19165.46193445499,19046.24826625301,19821.290374650493,20893.6223716527,19657.068565196576,19475.0298948693,18134.72583657025,18214.62636478222,17637.070773711752,18265.094354495028,19275.166427990163,19555.46279979168,21832.413669532005,20561.96303476863,21611.04767648516,22191.360502496023,21125.35767802932,17146.509686751077,73509.3251,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,14440.185696001365,14470.675834497866,16071.718403481944,15639.384502193994,17297.836697433868,17411.43550563202,18119.82233607142,18250.67738913268,17434.214121949844,17299.316519712585,15731.859988758042,14746.155646185223,15243.503731628349,16192.68011978996,18065.33719214297,17493.904249179526,19165.46193445499,19046.24826625301,19821.290374650493,20893.6223716527,19657.068565196576,19475.0298948693,18134.72583657025,18214.62636478222,17637.070773711752,18265.094354495028,19275.166427990163,19555.46279979168,21832.413669532005,20561.96303476863,21611.04767648516,22191.360502496023,21125.35767802932,17146.509686751077,73509.3251,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
